route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_short_name
NOR,SID189413,NOR2387_20260817_SID189413,Penn Medicine Station,1,2387,228004,2,1,NOR2387
WIL,SID189410,WIL2388_20260803_SID189410,Center City Philadelphia,0,2388,201007,2,1,WIL2388
WTR,SID189410,WTR2388_20260803_SID189410,Yardley,0,2388,004327,2,1,WTR2388
WIL,SID189836,WIL2388_20260622_SID189836,Center City Philadelphia,0,2388,201007,2,1,WIL2388
WTR,SID189836,WTR2388_20260622_SID189836,West Trenton,0,2388,004327,2,1,WTR2388
NOR,SID189815,NOR2389_20260622_SID189815,Penn Medicine Station,1,2389,228004,0,1,NOR2389
NOR,SID189413,NOR2389_20260817_SID189413,Penn Medicine Station,1,2389,228004,0,1,NOR2389
NOR,SID189815,NOR2391_20260622_SID189815,Penn Medicine Station,1,2391,228004,0,1,NOR2391
NOR,SID189413,NOR2391_20260817_SID189413,Penn Medicine Station,1,2391,228004,0,1,NOR2391
NOR,SID189815,NOR2393_20260622_SID189815,Penn Medicine Station,1,2393,228004,0,1,NOR2393
NOR,SID189413,NOR2393_20260817_SID189413,Penn Medicine Station,1,2393,228004,0,1,NOR2393
NOR,SID189815,NOR2395_20260622_SID189815,Penn Medicine Station,1,2395,228004,2,1,NOR2395
NOR,SID189413,NOR2395_20260817_SID189413,Penn Medicine Station,1,2395,228004,2,1,NOR2395
NOR,SID189815,NOR2397_20260622_SID189815,Penn Medicine Station,1,2397,228004,0,1,NOR2397
NOR,SID189413,NOR2397_20260817_SID189413,Penn Medicine Station,1,2397,228004,0,1,NOR2397
NOR,SID189815,NOR2399_20260622_SID189815,Penn Medicine Station,1,2399,228004,0,1,NOR2399
NOR,SID189413,NOR2399_20260817_SID189413,Penn Medicine Station,1,2399,228004,0,1,NOR2399
NOR,SID189896,NOR2409_20260621_SID189896,Center City Philadelphia,1,2409,228004,0,1,NOR2409
AIR,SID189896,AIR2409_20260621_SID189896,Airport Terminals E & F,1,2409,007401,0,1,AIR2409
NOR,SID189412,NOR2409_20260815_SID189412,Center City Philadelphia,1,2409,228004,0,1,NOR2409
AIR,SID189412,AIR2409_20260815_SID189412,Airport Terminals E & F,1,2409,007401,0,1,AIR2409
NOR,SID189896,NOR2413_20260621_SID189896,Center City Philadelphia,1,2413,228004,0,1,NOR2413
AIR,SID189896,AIR2413_20260621_SID189896,Airport Terminals E & F,1,2413,007401,0,1,AIR2413
NOR,SID189412,NOR2413_20260815_SID189412,Center City Philadelphia,1,2413,228004,0,1,NOR2413
AIR,SID189412,AIR2413_20260815_SID189412,Airport Terminals E & F,1,2413,007401,0,1,AIR2413
NOR,SID189896,NOR2417_20260621_SID189896,Center City Philadelphia,1,2417,228004,0,1,NOR2417
AIR,SID189896,AIR2417_20260621_SID189896,Airport Terminals E & F,1,2417,007401,0,1,AIR2417
NOR,SID189412,NOR2417_20260815_SID189412,Center City Philadelphia,1,2417,228004,0,1,NOR2417
AIR,SID189412,AIR2417_20260815_SID189412,Airport Terminals E & F,1,2417,007401,0,1,AIR2417
NOR,SID189896,NOR2421_20260621_SID189896,Center City Philadelphia,1,2421,228004,0,1,NOR2421
AIR,SID189896,AIR2421_20260621_SID189896,Airport Terminals E & F,1,2421,007401,0,1,AIR2421
NOR,SID189412,NOR2421_20260815_SID189412,Center City Philadelphia,1,2421,228004,0,1,NOR2421
AIR,SID189412,AIR2421_20260815_SID189412,Airport Terminals E & F,1,2421,007401,0,1,AIR2421
NOR,SID189896,NOR2425_20260621_SID189896,Center City Philadelphia,1,2425,228004,0,1,NOR2425
AIR,SID189896,AIR2425_20260621_SID189896,Airport Terminals E & F,1,2425,007401,0,1,AIR2425
NOR,SID189412,NOR2425_20260815_SID189412,Center City Philadelphia,1,2425,228004,0,1,NOR2425
AIR,SID189412,AIR2425_20260815_SID189412,Airport Terminals E & F,1,2425,007401,0,1,AIR2425
NOR,SID189896,NOR2429_20260621_SID189896,Center City Philadelphia,1,2429,228004,0,1,NOR2429
AIR,SID189896,AIR2429_20260621_SID189896,Airport Terminals E & F,1,2429,007401,0,1,AIR2429
NOR,SID189412,NOR2429_20260815_SID189412,Center City Philadelphia,1,2429,228004,0,1,NOR2429
AIR,SID189412,AIR2429_20260815_SID189412,Airport Terminals E & F,1,2429,007401,0,1,AIR2429
NOR,SID189896,NOR2433_20260621_SID189896,Center City Philadelphia,1,2433,228004,0,1,NOR2433
AIR,SID189896,AIR2433_20260621_SID189896,Airport Terminals E & F,1,2433,007401,0,1,AIR2433
NOR,SID189412,NOR2433_20260815_SID189412,Center City Philadelphia,1,2433,228004,0,1,NOR2433
AIR,SID189412,AIR2433_20260815_SID189412,Airport Terminals E & F,1,2433,007401,0,1,AIR2433
NOR,SID189896,NOR2437_20260621_SID189896,Center City Philadelphia,1,2437,228004,0,1,NOR2437
AIR,SID189896,AIR2437_20260621_SID189896,Airport Terminals E & F,1,2437,007401,0,1,AIR2437
NOR,SID189412,NOR2437_20260815_SID189412,Center City Philadelphia,1,2437,228004,0,1,NOR2437
AIR,SID189412,AIR2437_20260815_SID189412,Airport Terminals E & F,1,2437,007401,0,1,AIR2437
NOR,SID189896,NOR2441_20260621_SID189896,Center City Philadelphia,1,2441,228004,0,1,NOR2441
AIR,SID189896,AIR2441_20260621_SID189896,Airport Terminals E & F,1,2441,007401,0,1,AIR2441
NOR,SID189412,NOR2441_20260815_SID189412,Center City Philadelphia,1,2441,228004,0,1,NOR2441
AIR,SID189412,AIR2441_20260815_SID189412,Airport Terminals E & F,1,2441,007401,0,1,AIR2441
NOR,SID189896,NOR2445_20260621_SID189896,Center City Philadelphia,1,2445,228004,0,1,NOR2445
AIR,SID189896,AIR2445_20260621_SID189896,Airport Terminals E & F,1,2445,007401,0,1,AIR2445
NOR,SID189412,NOR2445_20260815_SID189412,Center City Philadelphia,1,2445,228004,0,1,NOR2445
AIR,SID189412,AIR2445_20260815_SID189412,Airport Terminals E & F,1,2445,007401,0,1,AIR2445
NOR,SID189896,NOR2449_20260621_SID189896,Center City Philadelphia,1,2449,228004,0,1,NOR2449
AIR,SID189896,AIR2449_20260621_SID189896,Airport Terminals E & F,1,2449,007401,0,1,AIR2449
NOR,SID189412,NOR2449_20260815_SID189412,Center City Philadelphia,1,2449,228004,0,1,NOR2449
AIR,SID189412,AIR2449_20260815_SID189412,Airport Terminals E & F,1,2449,007401,0,1,AIR2449
NOR,SID189896,NOR2453_20260621_SID189896,Center City Philadelphia,1,2453,228004,0,1,NOR2453
AIR,SID189896,AIR2453_20260621_SID189896,Airport Terminals E & F,1,2453,007401,0,1,AIR2453
NOR,SID189412,NOR2453_20260815_SID189412,Center City Philadelphia,1,2453,228004,0,1,NOR2453
AIR,SID189412,AIR2453_20260815_SID189412,Airport Terminals E & F,1,2453,007401,0,1,AIR2453
NOR,SID189896,NOR2457_20260621_SID189896,Center City Philadelphia,1,2457,228004,0,1,NOR2457
AIR,SID189896,AIR2457_20260621_SID189896,Airport Terminals E & F,1,2457,007401,0,1,AIR2457
NOR,SID189412,NOR2457_20260815_SID189412,Center City Philadelphia,1,2457,228004,0,1,NOR2457
AIR,SID189412,AIR2457_20260815_SID189412,Airport Terminals E & F,1,2457,007401,0,1,AIR2457
NOR,SID189896,NOR2461_20260621_SID189896,Center City Philadelphia,1,2461,228004,0,1,NOR2461
AIR,SID189896,AIR2461_20260621_SID189896,Airport Terminals E & F,1,2461,007401,0,1,AIR2461
NOR,SID189412,NOR2461_20260815_SID189412,Center City Philadelphia,1,2461,228004,0,1,NOR2461
AIR,SID189412,AIR2461_20260815_SID189412,Airport Terminals E & F,1,2461,007401,0,1,AIR2461
NOR,SID189896,NOR2465_20260621_SID189896,Center City Philadelphia,1,2465,228004,0,1,NOR2465
AIR,SID189896,AIR2465_20260621_SID189896,Airport Terminals E & F,1,2465,007401,0,1,AIR2465
NOR,SID189412,NOR2465_20260815_SID189412,Center City Philadelphia,1,2465,228004,0,1,NOR2465
AIR,SID189412,AIR2465_20260815_SID189412,Airport Terminals E & F,1,2465,007401,0,1,AIR2465
NOR,SID189896,NOR2469_20260621_SID189896,Center City Philadelphia,1,2469,228004,0,1,NOR2469
AIR,SID189896,AIR2469_20260621_SID189896,Airport Terminals E & F,1,2469,007401,0,1,AIR2469
NOR,SID189412,NOR2469_20260815_SID189412,Center City Philadelphia,1,2469,228004,0,1,NOR2469
AIR,SID189412,AIR2469_20260815_SID189412,Airport Terminals E & F,1,2469,007401,0,1,AIR2469
NOR,SID189896,NOR2473_20260621_SID189896,Center City Philadelphia,1,2473,228004,0,1,NOR2473
AIR,SID189896,AIR2473_20260621_SID189896,Airport Terminals E & F,1,2473,007401,0,1,AIR2473
NOR,SID189412,NOR2473_20260815_SID189412,Center City Philadelphia,1,2473,228004,0,1,NOR2473
AIR,SID189412,AIR2473_20260815_SID189412,Airport Terminals E & F,1,2473,007401,0,1,AIR2473
NOR,SID189896,NOR2477_20260621_SID189896,Center City Philadelphia,1,2477,228004,0,1,NOR2477
AIR,SID189896,AIR2477_20260621_SID189896,Airport Terminals E & F,1,2477,007401,0,1,AIR2477
NOR,SID189412,NOR2477_20260815_SID189412,Center City Philadelphia,1,2477,228004,0,1,NOR2477
AIR,SID189412,AIR2477_20260815_SID189412,Airport Terminals E & F,1,2477,007401,0,1,AIR2477
NOR,SID189815,NOR2483_20260622_SID189815,Center City Philadelphia,1,2483,228004,2,1,NOR2483
AIR,SID189815,AIR2483_20260622_SID189815,Airport Terminals E & F,1,2483,007401,2,1,AIR2483
NOR,SID189413,NOR2483_20260817_SID189413,Center City Philadelphia,1,2483,228004,2,1,NOR2483
AIR,SID189413,AIR2483_20260817_SID189413,Airport Terminals E & F,1,2483,007401,2,1,AIR2483
NOR,SID189815,NOR2579_20260622_SID189815,Center City Philadelphia,1,2579,228004,2,1,NOR2579
PAO,SID189815,PAO2579_20260622_SID189815,Malvern,1,2579,007501,0,1,PAO2579
NOR,SID189413,NOR2579_20260817_SID189413,Center City Philadelphia,1,2579,228004,2,1,NOR2579
PAO,SID189413,PAO2579_20260817_SID189413,Malvern,1,2579,007501,0,1,PAO2579
NOR,SID189815,NOR2581_20260622_SID189815,Center City Philadelphia,1,2581,228004,2,1,NOR2581
PAO,SID189815,PAO2581_20260622_SID189815,Malvern,1,2581,007501,2,1,PAO2581
NOR,SID189413,NOR2581_20260817_SID189413,Center City Philadelphia,1,2581,228004,2,1,NOR2581
PAO,SID189413,PAO2581_20260817_SID189413,Malvern,1,2581,007501,2,1,PAO2581
NOR,SID189324,NOR2583_20260622_SID189324,Center City Philadelphia,1,2583,228004,2,1,NOR2583
PAO,SID189324,PAO2583_20260622_SID189324,Malvern,1,2583,007501,2,1,PAO2583
WIL,SID189324,WIL2586_20260622_SID189324,Center City Philadelphia,0,2586,201007,2,1,WIL2586
LAN,SID189324,LAN2586_20260622_SID189324,Doylestown,0,2586,004538,2,1,LAN2586
NOR,SID189815,NOR2591_20260622_SID189815,Center City Philadelphia,1,2591,228004,2,1,NOR2591
PAO,SID189815,PAO2591_20260622_SID189815,Malvern,1,2591,007501,2,1,PAO2591
NOR,SID189413,NOR2591_20260817_SID189413,Center City Philadelphia,1,2591,228004,2,1,NOR2591
PAO,SID189413,PAO2591_20260817_SID189413,Malvern,1,2591,007501,2,1,PAO2591
NOR,SID189815,NOR2597_20260622_SID189815,Center City Philadelphia,1,2597,228004,0,1,NOR2597
PAO,SID189815,PAO2597_20260622_SID189815,Malvern,1,2597,007501,0,1,PAO2597
NOR,SID189413,NOR2597_20260817_SID189413,Center City Philadelphia,1,2597,228004,0,1,NOR2597
PAO,SID189413,PAO2597_20260817_SID189413,Malvern,1,2597,007501,0,1,PAO2597
WIL,SID189414,WIL2708_20260808_SID189414,Center City Philadelphia,0,2708,201007,0,1,WIL2708
CHE,SID189414,CHE2708_20260808_SID189414,Chestnut Hill East,0,2708,004720,0,1,CHE2708
WIL,SID189756,WIL2708_20260621_SID189756,Center City Philadelphia,0,2708,201007,0,1,WIL2708
CHE,SID189756,CHE2708_20260621_SID189756,Chestnut Hill East,0,2708,004720,0,1,CHE2708
WIL,SID189414,WIL2712_20260808_SID189414,Center City Philadelphia,0,2712,201007,0,1,WIL2712
CHE,SID189414,CHE2712_20260808_SID189414,Chestnut Hill East,0,2712,004720,0,1,CHE2712
WIL,SID189756,WIL2712_20260621_SID189756,Center City Philadelphia,0,2712,201007,0,1,WIL2712
CHE,SID189756,CHE2712_20260621_SID189756,Chestnut Hill East,0,2712,004720,0,1,CHE2712
WIL,SID189414,WIL2716_20260808_SID189414,Center City Philadelphia,0,2716,201007,0,1,WIL2716
CHE,SID189414,CHE2716_20260808_SID189414,Chestnut Hill East,0,2716,004720,0,1,CHE2716
WIL,SID189756,WIL2716_20260621_SID189756,Center City Philadelphia,0,2716,201007,0,1,WIL2716
CHE,SID189756,CHE2716_20260621_SID189756,Chestnut Hill East,0,2716,004720,0,1,CHE2716
WIL,SID189414,WIL2720_20260808_SID189414,Center City Philadelphia,0,2720,201007,0,1,WIL2720
CHE,SID189414,CHE2720_20260808_SID189414,Chestnut Hill East,0,2720,004720,0,1,CHE2720
WIL,SID189756,WIL2720_20260621_SID189756,Center City Philadelphia,0,2720,201007,0,1,WIL2720
CHE,SID189756,CHE2720_20260621_SID189756,Chestnut Hill East,0,2720,004720,0,1,CHE2720
WIL,SID189414,WIL2724_20260808_SID189414,Center City Philadelphia,0,2724,201007,0,1,WIL2724
CHE,SID189414,CHE2724_20260808_SID189414,Chestnut Hill East,0,2724,004720,0,1,CHE2724
WIL,SID189756,WIL2724_20260621_SID189756,Center City Philadelphia,0,2724,201007,0,1,WIL2724
CHE,SID189756,CHE2724_20260621_SID189756,Chestnut Hill East,0,2724,004720,0,1,CHE2724
WIL,SID189414,WIL2728_20260808_SID189414,Center City Philadelphia,0,2728,201007,0,1,WIL2728
CHE,SID189414,CHE2728_20260808_SID189414,Chestnut Hill East,0,2728,004720,0,1,CHE2728
WIL,SID189756,WIL2728_20260621_SID189756,Center City Philadelphia,0,2728,201007,0,1,WIL2728
CHE,SID189756,CHE2728_20260621_SID189756,Chestnut Hill East,0,2728,004720,0,1,CHE2728
WIL,SID189414,WIL2732_20260808_SID189414,Center City Philadelphia,0,2732,201007,0,1,WIL2732
CHE,SID189414,CHE2732_20260808_SID189414,Chestnut Hill East,0,2732,004720,0,1,CHE2732
WIL,SID189756,WIL2732_20260621_SID189756,Center City Philadelphia,0,2732,201007,0,1,WIL2732
CHE,SID189756,CHE2732_20260621_SID189756,Chestnut Hill East,0,2732,004720,0,1,CHE2732
WIL,SID189414,WIL2736_20260808_SID189414,Center City Philadelphia,0,2736,201007,0,1,WIL2736
CHE,SID189414,CHE2736_20260808_SID189414,Chestnut Hill East,0,2736,004720,0,1,CHE2736
WIL,SID189756,WIL2736_20260621_SID189756,Center City Philadelphia,0,2736,201007,0,1,WIL2736
CHE,SID189756,CHE2736_20260621_SID189756,Chestnut Hill East,0,2736,004720,0,1,CHE2736
WIL,SID189414,WIL2740_20260808_SID189414,Center City Philadelphia,0,2740,201007,0,1,WIL2740
CHE,SID189414,CHE2740_20260808_SID189414,Chestnut Hill East,0,2740,004720,0,1,CHE2740
WIL,SID189756,WIL2740_20260621_SID189756,Center City Philadelphia,0,2740,201007,0,1,WIL2740
CHE,SID189756,CHE2740_20260621_SID189756,Chestnut Hill East,0,2740,004720,0,1,CHE2740
WIL,SID189815,WIL278_20260622_SID189815,Center City Philadelphia,0,278,201007,2,1,WIL278
NOR,SID189815,NOR278_20260622_SID189815,Norristown Elm Street,0,278,004228,2,1,NOR278
WIL,SID189413,WIL278_20260817_SID189413,Center City Philadelphia,0,278,201007,2,1,WIL278
NOR,SID189413,NOR278_20260817_SID189413,Norristown Transit Center,0,278,004228,2,1,NOR278
WIL,SID189815,WIL284_20260622_SID189815,Center City Philadelphia,0,284,201007,2,1,WIL284
NOR,SID189815,NOR284_20260622_SID189815,Norristown Transit Center,0,284,004228,2,1,NOR284
WIL,SID189413,WIL284_20260817_SID189413,Center City Philadelphia,0,284,201007,2,1,WIL284
NOR,SID189413,NOR284_20260817_SID189413,Norristown Transit Center,0,284,004228,2,1,NOR284
WIL,SID189324,WIL2882_20260622_SID189324,Temple University,0,2882,201007,2,1,WIL2882
NOR,SID189815,NOR3214_20260622_SID189815,Norristown Elm Street,0,3214,004228,0,1,NOR3214
NOR,SID189413,NOR3214_20260817_SID189413,Norristown Transit Center,0,3214,004228,0,1,NOR3214
NOR,SID189815,NOR3216_20260622_SID189815,Norristown Elm Street,0,3216,004228,0,1,NOR3216
NOR,SID189413,NOR3216_20260817_SID189413,Norristown Transit Center,0,3216,004228,0,1,NOR3216
NOR,SID189815,NOR3218_20260622_SID189815,Norristown Elm Street,0,3218,004228,0,1,NOR3218
NOR,SID189413,NOR3218_20260817_SID189413,Norristown Transit Center,0,3218,004228,0,1,NOR3218
NOR,SID189815,NOR3220_20260622_SID189815,Norristown Elm Street,0,3220,004228,0,1,NOR3220
NOR,SID189413,NOR3220_20260817_SID189413,Norristown Transit Center,0,3220,004228,0,1,NOR3220
NOR,SID189815,NOR3232_20260622_SID189815,Norristown Elm Street,0,3232,004228,0,1,NOR3232
NOR,SID189413,NOR3232_20260817_SID189413,Norristown Transit Center,0,3232,004228,0,1,NOR3232
NOR,SID189815,NOR3234_20260622_SID189815,Norristown Elm Street,0,3234,004228,0,1,NOR3234
NOR,SID189413,NOR3234_20260817_SID189413,Norristown Transit Center,0,3234,004228,0,1,NOR3234
NOR,SID189815,NOR3236_20260622_SID189815,Norristown Elm Street,0,3236,004228,0,1,NOR3236
NOR,SID189413,NOR3236_20260817_SID189413,Norristown Transit Center,0,3236,004228,0,1,NOR3236
MED,SID189815,MED3280_20260622_SID189815,Center City Philadelphia,0,3280,300007,2,1,MED3280
NOR,SID189815,NOR3280_20260622_SID189815,Norristown Transit Center,0,3280,004228,2,1,NOR3280
MED,SID189413,MED3280_20260817_SID189413,Center City Philadelphia,0,3280,300007,2,1,MED3280
NOR,SID189413,NOR3280_20260817_SID189413,Norristown Transit Center,0,3280,004228,2,1,NOR3280
MED,SID189815,MED3282_20260622_SID189815,Center City Philadelphia,0,3282,300007,2,1,MED3282
NOR,SID189815,NOR3282_20260622_SID189815,Norristown Transit Center,0,3282,004228,2,1,NOR3282
MED,SID189413,MED3282_20260817_SID189413,Center City Philadelphia,0,3282,300007,2,1,MED3282
NOR,SID189413,NOR3282_20260817_SID189413,Norristown Transit Center,0,3282,004228,2,1,NOR3282
WTR,SID189410,WTR3285_20260803_SID189410,Center City Philadelphia,1,3285,327004,2,1,WTR3285
WIL,SID189410,WIL3285_20260803_SID189410,Newark DE,1,3285,007201,2,1,WIL3285
WTR,SID189836,WTR3285_20260622_SID189836,Center City Philadelphia,1,3285,327004,2,1,WTR3285
WIL,SID189836,WIL3285_20260622_SID189836,Newark DE,1,3285,007201,2,1,WIL3285
WTR,SID189410,WTR3289_20260803_SID189410,Center City Philadelphia,1,3289,327004,2,1,WTR3289
WIL,SID189410,WIL3289_20260803_SID189410,Wilmington,1,3289,007201,0,1,WIL3289
WTR,SID189836,WTR3289_20260622_SID189836,Center City Philadelphia,1,3289,327004,2,1,WTR3289
WIL,SID189836,WIL3289_20260622_SID189836,Wilmington,1,3289,007201,0,1,WIL3289
WTR,SID189410,WTR3291_20260803_SID189410,Center City Philadelphia,1,3291,327004,0,1,WTR3291
WIL,SID189410,WIL3291_20260803_SID189410,Marcus Hook,1,3291,007201,0,1,WIL3291
WTR,SID189836,WTR3291_20260622_SID189836,Center City Philadelphia,1,3291,327004,0,1,WTR3291
WIL,SID189836,WIL3291_20260622_SID189836,Marcus Hook,1,3291,007201,0,1,WIL3291
WTR,SID189410,WTR3297_20260803_SID189410,Center City Philadelphia,1,3297,327004,2,1,WTR3297
WIL,SID189410,WIL3297_20260803_SID189410,Newark DE,1,3297,007201,2,1,WIL3297
WTR,SID189836,WTR3297_20260622_SID189836,Center City Philadelphia,1,3297,327004,2,1,WTR3297
WIL,SID189836,WIL3297_20260622_SID189836,Newark DE,1,3297,007201,2,1,WIL3297
MED,SID189324,MED3486_20260622_SID189324,Center City Philadelphia,0,3486,300007,2,1,MED3486
WAR,SID189324,WAR3486_20260622_SID189324,Glenside,0,3486,004417,2,1,WAR3486
MED,SID189324,MED3500_20260622_SID189324,Center City Philadelphia,0,3500,300007,0,1,MED3500
LAN,SID189324,LAN3500_20260622_SID189324,Doylestown,0,3500,004538,2,1,LAN3500
WTR,SID189410,WTR3501_20260803_SID189410,Center City Philadelphia,1,3501,327004,2,1,WTR3501
PAO,SID189410,PAO3501_20260803_SID189410,Thorndale,1,3501,007501,2,1,PAO3501
WTR,SID189836,WTR3501_20260622_SID189836,Center City Philadelphia,1,3501,327004,2,1,WTR3501
PAO,SID189836,PAO3501_20260622_SID189836,Thorndale,1,3501,007501,2,1,PAO3501
MED,SID189324,MED3502_20260622_SID189324,Center City Philadelphia,0,3502,300007,0,1,MED3502
LAN,SID189324,LAN3502_20260622_SID189324,Lansdale,0,3502,004538,2,1,LAN3502
WTR,SID189410,WTR3503_20260803_SID189410,Center City Philadelphia,1,3503,327004,2,1,WTR3503
PAO,SID189410,PAO3503_20260803_SID189410,Malvern,1,3503,007501,2,1,PAO3503
WTR,SID189836,WTR3503_20260622_SID189836,Center City Philadelphia,1,3503,327004,2,1,WTR3503
