"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id","bikes_allowed","wheelchair_accessible"
1,1,82,"Lindenwold Local",1,1,1,1
1,1,83,"Lindenwold Local",1,1,1,1
1,1,84,"Lindenwold Local",1,1,1,1
1,1,85,"Lindenwold Local",1,1,1,1
1,1,86,"Lindenwold Local",1,1,1,1
1,1,87,"Lindenwold Local",1,1,1,1
1,1,88,"Lindenwold Local",1,1,1,1
1,1,89,"Lindenwold Local",1,1,1,1
1,1,90,"Lindenwold Local",1,1,1,1
1,1,91,"Lindenwold Local",1,1,1,1
1,1,92,"Lindenwold Local",1,1,1,1
1,1,93,"Lindenwold Local",1,1,1,1
1,1,94,"Lindenwold Local",1,1,1,1
1,1,95,"Lindenwold Local",1,1,1,1
1,1,96,"Lindenwold Local",1,1,1,1
1,1,97,"Lindenwold Local",1,1,1,1
1,1,98,"Lindenwold Local",1,1,1,1
1,2,99,"Lindenwold Local",1,1,1,1
1,2,100,"Lindelwold Special",1,1,1,1
1,2,101,"Lindelwold Special",1,1,1,1
1,2,102,"Lindelwold Special",1,1,1,1
1,2,103,"Lindelwold Special",1,1,1,1
1,2,104,"Lindenwold Local",1,1,1,1
1,2,105,"Lindenwold Local",1,1,1,1
1,2,106,"Lindenwold Local",1,1,1,1
1,2,107,"Lindenwold Local",1,1,1,1
1,2,108,"Lindenwold Local",1,1,1,1
1,2,109,"Lindenwold Local",1,1,1,1
1,2,110,"Lindenwold Local",1,1,1,1
1,2,111,"Lindenwold Local",1,1,1,1
1,2,112,"Lindenwold Local",1,1,1,1
1,2,113,"Lindenwold Local",1,1,1,1
1,2,114,"Lindenwold Local",1,1,1,1
1,2,115,"Lindenwold Local",1,1,1,1
1,2,116,"Lindenwold Local",1,1,1,1
1,2,117,"Lindenwold Local",1,1,1,1
1,2,118,"Lindenwold Local",1,1,1,1
1,2,119,"Lindenwold Local",1,1,1,1
1,2,120,"Lindenwold Local",1,1,1,1
1,2,121,"Lindenwold Local",1,1,1,1
1,2,122,"Lindenwold Local",1,1,1,1
1,2,123,"Lindenwold Local",1,1,1,1
1,2,124,"Lindenwold Local",1,1,1,1
1,2,125,"Lindenwold Local",1,1,1,1
1,2,126,"Lindenwold Local",1,1,1,1
1,2,127,"Lindenwold Local",1,1,1,1
1,2,128,"Lindenwold Local",1,1,1,1
1,2,129,"Lindenwold Local",1,1,1,1
1,2,130,"Lindenwold Local",1,1,1,1
1,2,131,"Lindenwold Local",1,1,1,1
1,2,132,"Lindenwold Local",1,1,1,1
1,2,133,"Lindenwold Local",1,1,1,1
1,2,134,"Lindenwold Local",1,1,1,1
1,2,135,"Lindenwold Local",1,1,1,1
1,2,136,"Lindenwold Local",1,1,1,1
1,2,137,"Lindenwold Local",1,1,1,1
1,2,138,"Lindenwold Local",1,1,1,1
1,2,139,"Lindenwold Local",1,1,1,1
1,2,140,"Lindenwold Local",1,1,1,1
1,2,141,"Lindenwold Local",1,1,1,1
1,2,142,"Lindenwold Local",1,1,1,1
1,2,143,"Lindenwold Local",1,1,1,1
1,2,144,"Lindenwold Local",1,1,1,1
1,2,145,"Lindenwold Local",1,1,1,1
1,2,146,"Lindenwold Local",1,1,1,1
1,2,147,"Lindenwold Local",1,1,1,1
1,2,148,"Lindenwold Local",1,1,1,1
1,2,149,"Lindenwold Local",1,1,1,1
1,2,150,"Lindenwold Local",1,1,1,1
1,2,151,"Lindenwold Local",1,1,1,1
1,2,152,"Lindenwold Local",1,1,1,1
1,2,153,"Lindenwold Local",1,1,1,1
1,2,154,"Lindenwold Local",1,1,1,1
1,2,155,"Lindenwold Local",1,1,1,1
1,2,156,"Lindenwold Local",1,1,1,1
1,2,157,"Lindenwold Local",1,1,1,1
1,2,158,"Lindenwold Local",1,1,1,1
1,3,159,"Lindenwold Local",1,1,1,1
1,3,160,"Lindelwold Special",1,1,1,1
1,3,161,"Lindelwold Special",1,1,1,1
1,3,162,"Lindelwold Special",1,1,1,1
1,3,163,"Lindelwold Special",1,1,1,1
1,3,164,"Lindenwold Local",1,1,1,1
1,3,165,"Lindenwold Local",1,1,1,1
1,3,166,"Lindenwold Local",1,1,1,1
1,3,167,"Lindenwold Local",1,1,1,1
1,3,168,"Lindenwold Local",1,1,1,1
1,3,169,"Lindenwold Local",1,1,1,1
1,3,170,"Lindenwold Local",1,1,1,1
1,3,171,"Lindenwold Local",1,1,1,1
1,3,172,"Lindenwold Local",1,1,1,1
1,3,173,"Lindenwold Local",1,1,1,1
1,3,174,"Lindenwold Local",1,1,1,1
1,3,175,"Lindenwold Local",1,1,1,1
1,3,176,"Lindenwold Local",1,1,1,1
1,3,177,"Lindenwold Local",1,1,1,1
1,3,178,"Lindenwold Local",1,1,1,1
1,3,179,"Lindenwold Local",1,1,1,1
1,3,180,"Lindenwold Local",1,1,1,1
1,3,181,"Lindenwold Local",1,1,1,1
1,3,182,"Lindenwold Local",1,1,1,1
1,3,183,"Lindenwold Local",1,1,1,1
1,3,184,"Lindenwold Local",1,1,1,1
1,3,185,"Lindenwold Local",1,1,1,1
1,3,186,"Lindenwold Local",1,1,1,1
1,3,187,"Lindenwold Local",1,1,1,1
1,3,188,"Lindenwold Local",1,1,1,1
1,3,189,"Lindenwold Local",1,1,1,1
1,3,190,"Lindenwold Local",1,1,1,1
1,3,191,"Lindenwold Local",1,1,1,1
1,3,192,"Lindenwold Local",1,1,1,1
1,3,193,"Lindenwold Local",1,1,1,1
1,3,194,"Lindenwold Local",1,1,1,1
1,3,195,"Lindenwold Local",1,1,1,1
1,3,196,"Lindenwold Local",1,1,1,1
1,3,197,"Lindenwold Local",1,1,1,1
1,3,198,"Lindenwold Local",1,1,1,1
1,3,199,"Lindenwold Local",1,1,1,1
1,3,200,"Lindenwold Local",1,1,1,1
1,3,201,"Lindenwold Local",1,1,1,1
1,4,202,"Lindenwold Local",1,1,1,1
1,4,203,"Lindelwold Special",1,1,1,1
1,4,204,"Lindelwold Special",1,1,1,1
1,4,205,"Lindelwold Special",1,1,1,1
1,4,206,"Lindelwold Special",1,1,1,1
1,4,207,"Lindenwold Local",1,1,1,1
1,4,208,"Lindenwold Local",1,1,1,1
1,4,209,"Lindenwold Local",1,1,1,1
1,4,210,"Lindenwold Local",1,1,1,1
1,4,211,"Lindenwold Local",1,1,1,1
1,4,212,"Lindenwold Local",1,1,1,1
1,4,213,"Lindenwold Local",1,1,1,1
1,4,214,"Lindenwold Local",1,1,1,1
1,4,215,"Lindenwold Local",1,1,1,1
1,4,216,"Lindenwold Local",1,1,1,1
1,4,217,"Lindenwold Local",1,1,1,1
1,4,218,"Lindenwold Local",1,1,1,1
1,4,219,"Lindenwold Local",1,1,1,1
1,4,220,"Lindenwold Local",1,1,1,1
1,4,221,"Lindenwold Local",1,1,1,1
1,4,222,"Lindenwold Local",1,1,1,1
1,4,223,"Lindenwold Local",1,1,1,1
1,4,224,"Lindenwold Local",1,1,1,1
1,4,225,"Lindenwold Local",1,1,1,1
1,4,226,"Lindenwold Local",1,1,1,1
1,4,227,"Lindenwold Local",1,1,1,1
1,4,228,"Lindenwold Local",1,1,1,1
1,4,229,"Lindenwold Local",1,1,1,1
1,4,230,"Lindenwold Local",1,1,1,1
1,4,231,"Lindenwold Local",1,1,1,1
1,4,232,"Lindenwold Local",1,1,1,1
1,4,233,"Lindenwold Local",1,1,1,1
1,4,234,"Lindenwold Local",1,1,1,1
1,4,235,"Lindenwold Local",1,1,1,1
1,4,236,"Lindenwold Local",1,1,1,1
1,4,237,"Lindenwold Local",1,1,1,1
1,4,238,"Lindenwold Local",1,1,1,1
1,4,239,"Lindenwold Local",1,1,1,1
1,4,240,"Lindenwold Local",1,1,1,1
1,4,241,"Lindenwold Local",1,1,1,1
1,4,242,"Lindenwold Local",1,1,1,1
1,4,243,"Lindenwold Local",1,1,1,1
1,4,244,"Lindenwold Local",1,1,1,1
1,4,245,"Lindenwold Local",1,1,1,1
1,4,246,"Lindenwold Local",1,1,1,1
1,4,247,"Lindenwold Local",1,1,1,1
1,4,248,"Lindenwold Local",1,1,1,1
1,4,249,"Lindenwold Local",1,1,1,1
1,4,250,"Lindenwold Local",1,1,1,1
1,4,251,"Lindenwold Local",1,1,1,1
1,4,252,"Lindenwold Local",1,1,1,1
1,4,253,"Lindenwold Local",1,1,1,1
1,4,254,"Lindenwold Local",1,1,1,1
1,4,255,"Lindenwold Local",1,1,1,1
1,4,256,"Lindenwold Local",1,1,1,1
1,4,257,"Lindenwold Local",1,1,1,1
1,4,258,"Lindenwold Local",1,1,1,1
1,4,259,"Lindenwold Local",1,1,1,1
1,4,260,"Lindenwold Local",1,1,1,1
1,4,261,"Lindenwold Local",1,1,1,1
1,4,262,"Lindenwold Local",1,1,1,1
1,4,263,"Lindenwold Local",1,1,1,1
1,4,264,"Lindenwold Local",1,1,1,1
1,4,265,"Lindenwold Local",1,1,1,1
1,4,266,"Lindenwold Local",1,1,1,1
1,4,267,"Lindenwold Local",1,1,1,1
1,4,268,"Lindenwold Local",1,1,1,1
1,4,269,"Lindenwold Local",1,1,1,1
1,4,270,"Lindenwold Local",1,1,1,1
1,4,271,"Lindenwold Local",1,1,1,1
1,4,272,"Lindenwold Local",1,1,1,1
1,4,273,"Lindenwold Local",1,1,1,1
1,4,274,"Lindenwold Local",1,1,1,1
1,4,275,"Lindenwold Local",1,1,1,1
1,4,276,"Lindenwold Local",1,1,1,1
1,4,277,"Lindenwold Local",1,1,1,1
1,4,278,"Lindenwold Local",1,1,1,1
1,4,279,"Lindenwold Local",1,1,1,1
1,4,280,"Lindenwold Local",1,1,1,1
1,4,281,"Lindenwold Local",1,1,1,1
1,4,282,"Lindenwold Local",1,1,1,1
1,4,283,"Lindenwold Local",1,1,1,1
1,4,284,"Lindenwold Local",1,1,1,1
1,4,285,"Lindenwold Local",1,1,1,1
1,4,286,"Lindenwold Local",1,1,1,1
1,4,287,"Lindenwold Local",1,1,1,1
1,4,288,"Lindenwold Local",1,1,1,1
1,4,289,"Lindenwold Local",1,1,1,1
1,4,290,"Lindenwold Local",1,1,1,1
1,4,291,"Lindenwold Local",1,1,1,1
1,4,292,"Lindenwold Local",1,1,1,1
1,4,293,"Lindenwold Local",1,1,1,1
1,4,294,"Lindenwold Local",1,1,1,1
1,4,295,"Lindenwold Local",1,1,1,1
1,4,296,"Lindenwold Local",1,1,1,1
1,4,297,"Lindenwold Local",1,1,1,1
1,4,298,"Lindenwold Local",1,1,1,1
